Garden,,MS,"ligamscg:D1E0C1BD-DEC0-43CB-B0F5-8DC22B8A19DA
prbth:CBFB2EAF-248A-49C2-AE88-1FF8EC250013",,,Fox
Garp,,,sucepr:0E21AC0D-D131-4F52-8887-37C21D722AA9,,,"Piranha Plant
Terry"
Gatho,,,ssbudf:F22753FC-883C-4068-ACD9-4D2731CF758F,,,"Mewtwo
Rosalina And Luma
Snake"
Geek,,,"teamdashsp:B2DB3D2B-81F4-47C4-B210-8892A493EB37
prbth:FEE8E079-92EE-430B-9945-AC3E3EEF76FA",,,
GEN | hmo,,,homeonline:B23859EF-5B2A-4ECB-A8BC-105489B14E50,,,
Geova,,PR,"homeonline:844ADFF5-3A35-4E3C-9370-DA4A40BB7D84
tryhardcwb:1A860A71-79CE-4BAE-869A-51601FC8EA47
prbth:985EE0C3-BA1E-4A60-929D-309D430A3F5A",Geovani Duarte,https://twitter.com/geovanidu07,"Roy
Chrom
Joker
King K Rool"
Gestalt,,,homeonline:BE1148E1-B858-49D9-B9E6-73F61B3FDED2,,,
GG,,,pernambuco:49080B58-543C-4FA8-B46C-7E8E7838EA1E,,,
Gijo,,,sucepr:622D6077-113C-44FA-929F-F123CDCBC9C5,,,
Gin,,,"smashbelem:A30C786D-06C1-4CE3-846C-08F68A3B6950
prbth:91C4305F-4765-4769-9313-10BEF8258FBE",,,King Dedede
Gionmaru,,,teamdashsp:432FBCCF-C69A-44E1-81E4-2FCB1B3504D2,,,
Giordajani,,,teamdashsp:48D77706-F61F-414D-9AB8-DE48C82E0661,,,"Pit
Terry"
Gita,,,homeonline:E376C963-802E-425C-86AE-61086A1C23FB,,,
Givago,,,tryhardlondrina:BCBAB4A2-80C5-4026-A9EA-C563747BC35D,,,
Glaubinho Lindo,,,pernambuco:48E9F0CA-990B-4B64-A000-0CA6A93ECB47,,,"Bayonetta
Incineroar"
Glawzer.Art,,,homeonline:E58228D5-4341-4F0C-8108-6E7CDA47EE7B,,,
GNC,,,teamdashsp:6C13A020-DDD4-4976-855B-43A0753ABCD4,,,
Gnu,,,homeonline:3629639A-B8EC-4879-8760-75A79B3BC438,,,
GOD HAND | Femto,,,homeonline:A1312C3A-5036-4307-882D-A393C2B9D1B1,,,
Godhook,,,,,,Joker
Godoy,,,pernambuco:2F737A8C-E983-47E8-B965-6920086B722F,,,
Godzrage,,SP,"teamdashsp:70C86D23-EE67-4069-8E2D-644B70168F17
prbth:A26A0BB1-5B79-40A8-B198-0E07FA4C41AE",Bruno Noronha,,Bowser
Golerinhas,,,homeonline:36318AA3-B0E0-4521-A5C7-9886E502B412,,,
GOMoura,,,"ssbudf:859AB5A9-D132-4DBA-9A6F-5273FA0A174A
prbth:79D78D1B-6F86-485B-8C37-BF3D515B2F45",,,Young Link
Gordolork,,,"teamdashsp:F5BB1144-2C52-4669-9ACB-6DF024F2292C
prbth:97BB8DD2-492E-4EBF-9094-A534340E3078",,,
Gorom,SF,,homeonline:CE4326F5-A7E3-4008-91EB-09AF5C2571FE,,,
GOSTER,,,tryhardlondrina:2D5F20A8-2925-48ED-BCB1-3E38E3CD7F6E,,,Lucina
GotM,DLB,SP,homeonline:7948B8B3-2AE8-4163-BFD7-20911B0168C1,,https://twitter.com/GotM1395,"Falco
Cloud
Wolf"
GP | GP12810,,,homeonline:924D1589-BBCB-4B7B-B6ED-2837479510C8,,,
Gr3 | Gr3ninja_$hiny,,,homeonline:791FF018-4B59-41E6-9991-2783C245E919,,,
Green,,,smashmanaus:48BC233E-DF92-4250-9C2B-5C5A7A92E870,,https://twitter.com/ItaloGreen16,Luigi
grimer,,,homeonline:B769C18B-95AA-4853-889C-76CDEED76E95,,,
Gringo,,,pernambuco:8B5940CA-108F-42CF-B794-521882573D8F,,,
GrootZilla,,PR,"tryhardcwb:A4212F68-5BD9-4EB8-B55F-1E4CD3E94F2B
prbth:A3F02455-4F4C-4EBC-A594-3A8D0926FEA6",,,Pac Man
GTV | Guigz,,,homeonline:A9993882-AC8A-4CF7-ACD2-08B10805DF23,,,
Guara,,,"pernambuco:74E972D5-0835-4292-A24C-79E907E4D50A
prbth:F129A192-C049-464C-B126-885F41E14E46",,,"Fox
Sonic
Wolf"
Guarani,,,homeonline:F5F42739-6E3A-4237-9AD5-FDB2FE502C6D,,,
Guatita | GuatitaJr,,,homeonline:84DF619F-85A3-49DB-9451-5FA44857CA7B,,,
Guga,,,ssbuse:72DE4ACB-A60A-4C72-869E-548DA801421E,,,
GugaVTW,,,homeonline:D954663E-D748-427A-AB05-0AC3EE7EE8F5,,,
GuGs,,PR,"tryhardlondrina:47C88A20-D0C2-431C-AA04-9A9F7097EDB5
prbth:4F5026E2-C6EE-43A1-92E0-EF899E46056E",,,Toon Link
Gui (Ssilds),,,teamdashsp:0B097F88-F596-453D-AF35-A9036EC71863,,,
Guido,,SP,,,,Pokemon Trainer
Guigas,,PR,"homeonline:C621F568-6489-4E99-95A1-61F0E4686E82
tryhardcwb:A70B867F-9232-4391-9FBF-E51DBF31A0E1
prbth:2AC225FB-E4E4-43BF-AA29-1C7FC69830BC",,https://twitter.com/Guigas_Jr,Bowser Jr
Guigo,,,ssbuse:A8392DB5-93BF-418F-ABE6-26480436225D,,,
Guilguis,,,"sucepr:82020663-462C-4525-9386-870484C641B8
prbth:3D4533C4-4D83-4C48-9A41-9CD8B0449C8D",,,
Guilherme,,,sucepr:DA029C38-9529-4F3A-84A7-D4E2EBF83D42,,,Joker
Guilherme Miguel,,,sucepr:A7093BBC-848E-4BDB-9A54-4B8046F996B2,,,
Guilins,,,homeonline:5FA8BFB7-F4E0-4995-911C-E24D14EFD4A4,,,
GuiTokio,,,homeonline:68C78295-3A1C-4570-847D-6D4FC6A3E34D,,,
Guizera,,,,,,Inkling
Guizin,,,ssbudf:886F23D1-1F62-46C1-9070-E2821F712649,,,Yoshi
Guizo,,,"smashrj:60E43F29-E2D8-4666-A745-328D6C5A7E59
prbth:F4E543A8-27DF-43B8-B758-E1DCBB3ADE03",,,
Guntadela,OwO,,homeonline:1F1B0EF6-975B-4593-9CD5-409A025CB1B6,,,
Guntadela,OwO,,"teamdashsp:57006148-3AB1-4E40-A027-057EFBDEE117
prbth:F8A79296-7B85-45DB-847D-1CF5D5949F0E",,,Zelda
Gusman,,SP,"homeonline:395B1CE5-AFD1-47FF-B91C-22D11CEEA22C
teamdashsp:0B6D3A09-3E5A-4CB9-9C68-3A76F05F3651
prbth:0CB6710B-1137-4EED-BBAC-BCEC108EED94",,,Palutena
Gusmão99 | Guzmano,,,"homeonline:00864FF7-220C-4355-AB99-C72FD10E82F5
prbth:EFA5E3FD-1F98-4B3D-9A19-639AD04BF2C0",,,
Gusmento,,,"smashmanaus:E35F936C-2704-4E2F-931F-9BF83DC63EBD
prbth:2F49D7D2-75DF-4BA3-8DB9-42889C5D5481",,https://twitter.com/Math1718,"Bowser
Banjo-Kazooie"
Gust2,,,homeonline:0B51D75B-53F3-42DC-9F6C-BCFC5EE2C913,,,
Gusta,,,homeonline:5FD8370F-3B5D-4370-AB4B-D74CDABC5A6D,,,
Gustavo,,,ssbuse:0296DC02-71A1-4B4E-95F6-4608B571453E,,,Ness
Gustavoelleres,,,homeonline:E8C602B6-4047-4161-B674-454B961063AC,,,
GustavoN64,,,"sucepr:F1389B33-5792-4779-AE76-FFB22755A503
prbth:0D260707-BB6E-4C14-9A82-6D7DF67587E9",,,
Guts,,,"liga_ultra_arcade_s1:4C14749D-2FA8-450D-8103-A33A093F3611
prbth:65AE79B6-CDCF-4269-A270-40949A315035",,,Bowser
Guzma_Sonoda,,AM,homeonline:BDDC0C0C-226F-4A3F-8F5E-D4252864EFC9,,https://twitter.com/Guzma_Sonoda,"Corrin
Chrom"
GyoUranio,LMS,MS,"homeonline:1648379F-6236-41E6-928D-DA814C4F8AF0
ligamscg:CC6863B2-D244-43C1-82E3-51997B02B3A9
prbth:6FA29429-8C04-460F-9914-5AF55D7671DC",,,"Pac Man
Little Mac
Ganondorf
Jigglypuff"
h0russ | h0russ,,,homeonline:3C590A66-5576-4F6B-B55E-4DB2D675B3E8,,,
Hanzor,,,homeonline:971DB289-AE02-496D-8EB5-84BFAB01E0DD,,,
Happu,DASH,SP,"homeonline:B84C8BE4-BC58-4285-A5E3-D757E2BE98D6
teamdashsp:F6A07191-DBE2-42D4-92E0-FED696A9B9D3",,https://twitter.com/CakesHappu,"Daisy
Ganondorf"
HaremWeeb246,,,homeonline:FA0CD47C-100C-49CD-BB2B-1D19D3B8DDDE,,,
Havel,,,homeonline:C925EBDB-37C9-4C21-9118-12D13E16AB6F,,,
Hawk,,,"liga_ultra_arcade_s1:9BAB3B77-158A-45C0-B6B6-0F52BAFDA5F5
prbth:6340C70D-C432-4D3E-8F3E-50CB39DD0BD0",,,Lucina
HawkDK,,,homeonline:6B4363F4-3670-46E8-8458-F77457392F6E,,,
Haze,,,"ssbudf:FB75808A-A904-4DFB-A0BE-8DEB802D7ECB
prbth:1D2388C1-498C-48A6-A8F9-07203EEA8781",,,"Chrom
Joker
Byleth"
Hb | Penumbrx,,,homeonline:A76C7B49-15BC-4F9B-A5E5-4A899C46553D,,,
Hb | Sena,,,homeonline:72828881-8393-49F4-A8D3-7699D9263A40,,,
Hb|Fowtha-Z,,,ssbudf:A772BBE8-D6EA-426E-840E-3B86DCAFF020,,,"King Dedede
Zero Suit Samus"
Headpat,Waifu,MS,"ligamscg:0023D303-1DBD-41C0-A9A7-61DB5ABA05CE
prbth:2ADD214D-6CC4-4D63-BB84-7C3F24F9EA34
homeonline:5C37C5A7-060C-4C0B-BE12-C618C73E8127",,https://twitter.com/Headpat2,"Bowser
Ganondorf
Roy
Lucina"
Heartwell,,PR,"homeonline:F6615041-7450-4A03-9D1D-D2C6B0ED36CC
tryhardcwb:412226EC-1864-436B-B8ED-AB937FC57B12
prbth:69F18647-D254-4D50-804D-6201BA1E614D",,https://twitter.com/heartondor,Mr Game And Watch
Heitor,,,"sucepr:AB436E6F-B1AD-4268-9DCA-DDEF68BF0282
prbth:A7A63E0C-0EA2-468A-9610-2A0ABD38BA3C",,,Inkling
Heypolit,,,"teamdashsp:8C8F6982-BF01-4311-89F1-EFB5AA04A028
prbth:5A3FFBE7-434C-4602-9E74-785DF9DBA731",,,
HGA | Garrinn,,PR,"tryhardcwb:C7D7272F-1590-4260-A457-8D19B7973B7B
prbth:DAA0A59C-0ADB-45F4-AC7A-BA6452B043BD",,https://twitter.com/gchuinca,Falco
HGA | Metafee,,PR,"tryhardcwb:196A19B6-6E29-44B5-BD52-D0AE1B49F21B
prbth:50CD8536-8024-452B-B2FA-431CCE125DFB",,,Wolf
Hide | MG,,,homeonline:F03AFF11-1B40-4BA2-9495-0D1DFAC2AA8D,,,
HieroCant,,,pernambuco:B2149E7F-5AEC-47EA-84C8-B0DB27437358,,,
Hiru,,,ssbudf:A8DE4393-0BEA-49D8-A2F0-FE41C2F3CAC9,,,"Luigi
Bowser Jr"
Hiura On Ice,LGBTQ+,SP,homeonline:C81C240E-DDD6-4F98-A100-29D2B8F6656E,Vinícius Travasso,https://twitter.com/HiuraOnIceSSB,
Hollywood,,,homeonline:6CA74AFE-C890-4121-86CD-C6DEE6DCACAC,,,
Holy,,SP,,,,Palutena
Homarlone,,,"homeonline:EBEA6B5A-71D2-427E-B85E-5A48C1F9EE6B
prbth:13669A46-0EBD-41CA-AF3C-68CBF5589173",,,
Hotaru,,,ssbudf:D0DFD4F9-385F-4AFC-8877-6D392D8068B1,,,
HQloko,,PR,,,,
Hugo Pantoja,,,pernambuco:5586ABA7-3A1D-4819-A701-5430D53B049E,,,
Hunk,,,"teamdashsp:319AE858-DA4F-49FF-8B8A-E51B6ED2358D
prbth:732625AD-1368-45D9-8C10-90A0EFBD37B3",,https://twitter.com/Hunk_Link,Link
Hyah | BotWRed,,,homeonline:33208A62-0BEE-46BC-820E-02D5C69F6052,,,
Hypnotic,,,homeonline:60AFD189-0839-4A36-ADB3-C2BEE94EED47,,,
Iago,,,"pernambuco:0028CDE1-34C1-4326-945D-9A37DAD4D389
ssbudf:80543216-ADB7-44ED-B771-F0145CDCED54",,,
Ic,,,pernambuco:2B210133-A5F4-44E7-ACC4-F088F9F6E299,,,Pokemon Trainer
Ichy,,,ssbudf:A9ED4900-EABD-4B49-A9D1-AB6760226226,,,Pokemon Trainer
Icy,,,ssbudf:60A491EC-A24D-40CC-9DC7-EEEF22FCB5DA,,,King Dedede
idkk | Idkk,,,homeonline:7382C7DE-D3BA-4B10-A780-8295303D29DA,,,
Ighor,,,"homeonline:AFA0E84E-EE09-4C39-BA63-4D4F7506631E
ssbudf:4A640731-97F3-4942-807A-8CD550D87223",,,Mario
Igor Sanches,,,"homeonline:2BDBA951-9F3F-48A6-A3D0-B886734EAABB
teamdashsp:62B1558D-20F3-458C-A89F-E61E145E1FBA
prbth:04AB4986-BFA9-4688-AE60-D1D75782E377",,,
Ihmo,WasF,RJ,"homeonline:3C0BF60B-F3A4-432A-9DA2-60092E7839E7
smashrj:1A1371DD-6FA4-4687-B4C7-7C88AA04A6FD
prbth:6D2B7C68-372F-48D0-BC41-A621288C7650",Rodrigo Castro,,Ness
Iozzi,,,homeonline:5580B621-886C-4ABA-94B1-DE76931A6829,,,
IPHILSGOOD,LDJ,DF,"ssbudf:7079CDBC-2518-4A59-AAB2-C5ECEBECB985
prbth:6CD60AB0-A80A-4087-A69F-F1DD04668E62
homeonline:AB74636A-1DB6-40F3-870A-3D0E96DE10F9",,,"Dark Samus
Meta Knight
Wario"
Iquee,,,homeonline:551621DB-5D31-492F-B30E-FE8BEBB6D4AA,,,
Ira,,,homeonline:6B727F1F-F3D7-4C55-ABC9-1FD6461B05BF,,,
Iraklis,,,"pernambuco:730B1707-771D-4BD6-A77F-CDAC2BC2E0F1
prbth:04E056D6-34C6-4EA8-93CA-3E93BAE2F7E8",,,Ike
IT Dan,,,ssbudf:80216C23-E055-489B-BDD8-888CA0CC154D,,,Roy
IT-Jamal,,,"ssbudf:04AFD317-9531-4370-97B7-3865851D3BBD
prbth:1C9D126A-0209-4037-9DDF-A70ECD7FD012",,,Young Link
Italove,,,,,,Mario
Itto,,,homeonline:19B8E6A2-32BD-4513-ACC3-2DD555268989,,,
Ivatto,,,"pernambuco:3FC94A29-3031-4099-9187-73413E9B9688
prbth:4E24897F-5796-4558-A866-B546BE144494",,,"Joker
Link"
IX,,,"pernambuco:CE64460C-CFDC-4D8F-99DC-7D433BB6C828
prbth:57AF640E-4F9E-4EF7-9F75-F7F0D5774C33",,,
J,,PR,"tryhardcwb:A60D6236-6424-4C5A-9995-B992A6C00C34
prbth:64A712A8-F722-43DC-B112-F02840612D4B",,https://twitter.com/joao_cincura,"Link
Richter"
Jackie,,,ssbudf:9CDF56A1-457D-4887-BA97-D955628FCFB1,,,
JaDX,,,"ssbudf:22F82183-4B3D-4528-B217-8BC3956EB514
prbth:F96C3CB9-1B4E-4BFC-84EC-0406132984D9",,,Wolf
Jao,,,sucepr:0E013CA2-BF5C-4AFF-823B-BB45A8A8DEA7,,,
Jara,,,homeonline:8C041A3C-8365-4F4A-8090-F93ABA0080B4,,,
Jars,,,tryhardlondrina:A70F294A-0AD3-4A30-B6A1-85250342AC6B,,,Cloud
Jaum,,,"pernambuco:0396834B-5754-4EE9-A350-677632652CB3
prbth:83B8E608-8D46-4272-8870-4039DFF462B5",,,"Bowser
Pikachu
Wolf"
JBuddha,,PR,"tryhardcwb:DF8367A0-0DC1-437C-AF6D-DB13DDD88E88
prbth:B5ECF0B0-6179-4A28-AB8D-B110BB75BC99",,,Ness
Je$ter,,,homeonline:7970DD43-A906-41D4-BB4A-B360873CC092,,,
Jeans,,,homeonline:3F25AE72-C80E-4C40-BE79-0174EDC0B2AD,,,
Jedi,,,,,,Yoshi
Jeff,,,homeonline:C4F0BDB2-4A64-4A00-8752-6991ED802E1D,,,
Jeg,,,"pernambuco:5781EE8E-6F4C-438F-9101-E1ECC05BF5BD
prbth:832A2E53-EBE5-43E5-B9F1-17AB378F4E6E",,,
Jetstream,,,"sucepr:513D619A-D3C1-43B5-A875-3F8AB91ADFC5
prbth:346BCD19-7AA4-4E57-A9F1-877A996B9DE2",,,"Chrom
Roy"
JGBOLADO,,,homeonline:B932CADD-3ABC-4949-9FE4-506BA3152351,,,
JGee,,,"ssbuse:52EAA804-2603-4AB3-83A5-E5C3A24FD306
prbth:10334136-8035-4145-A8A0-0415C5BC9E0F",,,"Dark Pit
Pit"
JJ,,SC,"homeonline:AD434BED-B94C-49F7-B129-698BD6D71C71
teamdashsp:4BA3DA78-3AA8-49E0-8570-A0456D2590CE
prbth:115EEF79-27F4-4EF1-A477-7F5B824565F7",,https://twitter.com/doutor_amante,Bowser
Jo,,,"teamdashsp:9C6633DB-E444-4888-9826-CF3C4769C4C6
prbth:24650F71-0BFA-4F6E-B20B-1F93B29CF893",,,
Joao,,,"tryhardlondrina:DB480B1F-DDBC-4E8D-83A2-454E3E60BB02
prbth:1BA6B056-D7B4-4299-9E91-1B713392963F",,,
JoãoLukinha,,,"homeonline:F9F7A241-D09E-4548-A076-076586698B75
smashrs2020:D9E63AC1-F485-47F7-98E3-11605DC026F2
prbth:C64DAF22-8334-469C-810C-85720D031E29",,,Inkling
Joeverton,,,"ssbuse:A62A611A-5FC6-47BC-BD37-D29ABBBE4699
prbth:951FBB95-D77E-41A1-AC59-AF8E1E094D25",,,
Joffre,,,pernambuco:BDBBB7D8-25C5-4F93-8B8C-50F30B68E6E8,,,
John_Art,,,homeonline:19F77839-C9BF-4CBA-85F7-4E2014C21D4B,,,
John_Arthur,,,homeonline:19F77839-C9BF-4CBA-85F7-4E2014C21D4B,,,
Jojo,,,"pernambuco:706602EF-1441-4B8D-86AF-744B293E2FDF
prbth:4E6CA2B1-5940-48BE-9F12-8E71A95017B3",,,"Joker
Ness
Ridley"
Joltareon | enem,,,homeonline:74E3AB6D-BCF4-4F54-BCD3-67D4323BA988,,,
JOM,,,homeonline:DFF7FE4B-23D5-4CE4-8375-EDD0DFA1FD08,,,
Jon,,,"pernambuco:C20B9D64-E907-40E4-BE7A-1553A26207A8
prbth:A2328238-B20C-4B89-A89A-BF05A8486C9E",,https://twitter.com/DodoTheMighty,"Captain Falcon
Mario"
Jooj,,,homeonline:EC5C7020-544F-48B6-AD25-748F1B9B8341,,,
Jooj Emanu,,,homeonline:223B9F61-7436-41F1-9650-7A31BC887F79,,,
Joshark,,,"liga_ultra_arcade_s1:626FAC68-9D39-41FE-AF9E-2E280DFAEF6C
prbth:C8C834BB-122C-467E-87F4-13679F7F9010",,https://twitter.com/Joshark_,"Falco
Fox
Pikachu
Wolf"
JosiasMototaxi,,PR,"tryhardcwb:F140F49A-150D-427B-A192-8961053B77A0
prbth:5D33EF3D-081C-4B16-8DA1-055EA5DC5D4B
homeonline:38EA5666-E31E-4AAF-8536-DFDAA6C8BFC3",,https://twitter.com/MototaxiJosias,"Wario
Greninja"
Josino,,,ssbudf:03CFA1A2-C9AC-4C57-8C62-0DDA3C571DE0,,,Ganondorf
Josué,,,sucepr:68232FE7-2F3D-49D2-B09D-6FF357F34C32,,,
Journey,,,pernambuco:E8CA1F8B-F9AD-4083-A145-92C084688876,,,
Joziel Lucas Souza Silva,,,"liga_ultra_arcade_s1:F692DEE0-EE5A-4CE3-A3FA-6165BE268DB2
prbth:ADD37039-18C3-421E-B959-96FAE63B8674",,,
JoZu,,MS,"ligamscg:6479E64A-E9D0-402D-B2AB-8BE8F2033475
prbth:C9856B38-4FAF-4D7B-ABEF-DB9ECCE1CE62",,,Mega Man
Jpdantas007,,,homeonline:2ED57889-1BB1-47EE-9E15-28996BDF5AA8,,,
JR,,SC,"homeonline:C240725F-8920-45CD-ACC5-84FE9BDA5799
prbth:ABD4C419-B64F-4E2A-9459-DC5FAA63963D",,,Donkey Kong
Juan,,,"smashbelem:E62C70EB-3150-4C1E-B2A1-84871AD9E700
prbth:56BF3D50-2177-42F3-A3F7-C7E81AAAB611",,,Joker
Jubis,,,homeonline:FB9EC2F8-BDF5-4D30-A915-2F737020DE42,,,
Juggernaut,,,"pernambuco:9796CC5B-1974-4F6D-9ECE-742AED774523
prbth:18A802AA-5540-4F90-83AD-C2A52103ADE9",,,
juninhowii360,,,homeonline:2E1366ED-64DC-481C-A6D5-7FE9BBEEADCF,,,
Junior,,,"tryhardlondrina:9A8A1DC1-3587-4F14-9684-2E6AA0286EEF
prbth:5FB05D09-9155-4784-9FAA-246AA53E13CF",,,Mario
Just5K,,,"liga_ultra_arcade_s1:D5F6AA50-68C7-475B-A4FB-1AEF6F977A73
prbth:232ADD6F-490F-486F-8174-6862D7F92C01",,,"Inkling
Cloud"
Juuza,,,"smashbelem:C854C934-7C84-44A4-82B2-5529AF1F4EB8
prbth:75DA0DE1-B0EC-49A7-986E-F6D8397BAD4F",,,Captain Falcon
Juze,,,ssbudf:CFD2AAE3-8722-473A-B1BD-18B40FC493F6,,,Mega Man
JW,,,ssbudf:2A5A2163-BB52-459F-A94B-7423FC7AB24C,,,Joker
k1ra,,,homeonline:D56B7038-463F-4C5D-8535-7B6F7513121C,,,
K9 | kodex,,,"smashmanaus:C8D03279-BAE3-499E-A1B9-88FEE64B7E40
prbth:9D983886-E750-4945-BD85-89EB8C3E302F",,,
Kairin,,,pernambuco:745C0352-A365-4A8F-BE38-CA9EEBFB83EB,,,
Kaitos,,,"ssbuse:679B8798-FDD3-4B1A-A0B4-3B7667E897F9
prbth:B13DA28B-3C33-42B9-8D56-2FB1F308BFC0",,,"Ganondorf
Dark Pit"
KalilAce,,,pernambuco:6A834578-B2B7-4EBC-AE06-B7543EF5E031,,,
Kaminari  雷,,,homeonline:48E2A8C6-D913-4D2B-BB6A-E3748BB38585,,,
Karones,,MS,"ligamscg:1653A634-17BC-4B0C-B0CB-C8B84BE9ECAA
prbth:403C005E-BE49-44CE-8C92-6AFBFBDD831F",,https://twitter.com/xandeliborio,"Rob
Corrin"
Käze,,,homeonline:B3C42BBF-8B67-4413-83D8-AF0E706E2C1D,,,
Kéis,,,homeonline:1BF1FE6B-D095-4462-A6C1-13FFFB151182,,,
KEK | GugaVTW,,,homeonline:125B36BB-D505-4141-B55A-54084442AAEA,,,
Keldeo 05,,,homeonline:6E899103-D859-4D47-B24E-2C28CED0E5A4,,,
keldeo05,,,"teamdashsp:6C1FF7FC-3B3D-46E8-B8D5-E36A60D7CB67
prbth:5E690E33-6BAD-482F-B796-65312FEE370A",,,
KenOver,,,"homeonline:335BC18F-7921-452A-AA88-8BAE9911856F
teamdashsp:30B9C80C-BBE0-4ED7-A50E-2673E5E847B0",,,
Kermit,,,pernambuco:CE188D3D-46B2-45FF-9962-DD63259ECC51,,,
Kero,,,"tryhardcwb:786E512F-874D-4975-884C-79AB27CE36A2
prbth:50009014-1C38-41B3-A0A4-FB8C216D2B10",,,
Kev | FT.InBloom,,,"homeonline:7B4E6958-CF5A-472C-90D4-25D9A20F77A2
prbth:AE627ACA-8898-4740-8FCD-FDC8FDBCCBCB",,,
Kevin,,,pernambuco:246709E1-5A33-4131-8B82-51E303B743BE,,,
Kevin me chupar?,,,homeonline:46CCC429-94D0-458B-97AB-798A494BDB86,,,
Khabrito,,,sucepr:2D777E01-AC1A-48D4-88FD-F914D7032CD9,,,
Kid,,,homeonline:8C79F360-9814-4CD9-8A18-5C839E2BFDFB,,,
KidSquid,,,homeonline:74397A36-1846-44B9-B80B-9A491C0895CD,,,
Kirnic,,,homeonline:8015F509-48E0-45F6-9F0A-AC9862CFDE49,,,
Kirofe,,PR,"tryhardlondrina:E7BC6805-D4A7-44EA-9975-A88D294AB42E
prbth:5AE502C2-0658-48C4-AF97-997E5A0543F3",,,Pokemon Trainer
Kite,,,"teamdashsp:C97AA880-96FD-4114-8A6C-CB3F49FB1FFF
prbth:89E2A14E-5264-4CD1-A1BD-73CEB2A06E84",Ciro Miranda,,Lucina
Kiw,,SC,"homeonline:FE2BDEF1-2EBB-489A-8953-1451E10DADA8
prbth:D9B4B1E4-5AB5-4626-BDAA-9286D94C734C",,https://twitter.com/Kiw_Ez,"Fox
Falco"
KoffingTV,,,homeonline:84E57D7B-484D-41C9-8425-79D18EDCD5B4,,,
Kova,,,teamdashsp:FD1E9433-6BFB-45D7-A0F7-E142BEC4611A,,,
Kovac,,PR,"homeonline:4566E273-A0BE-4B52-91B1-3A12B75667BD
tryhardcwb:C85AAE18-DEF8-43F1-A0B6-B1753BA96A8B
prbth:D04EA176-29D5-48BF-98D5-A088A1374504",,https://twitter.com/kovacssbu,"Inkling
Zero Suit Samus"
Kowalski_023,,AM,"homeonline:A573E615-EDAD-40CA-8A0C-B96076C4BD3C
smashmanaus:42D7756E-B94D-4683-9345-94E784EA6446
prbth:66349A63-354E-4D0D-94AD-84BFF433F420",,https://twitter.com/Kowalski_023,"Mii Brawler
Mii Gunner
Mii Swordfighter"
Kugokan,,,homeonline:0AF2AFF1-1EB5-488D-9957-D5CA5EBF38D7,,,
Kunlight,,,"sucepr:146EFC1D-0FC2-4DA8-BBF3-60E4A0BF0C77
prbth:9E9DD99D-DF0A-4A33-B481-9CC806E38160",,,"Hero
Joker"
Kunuma,,,pernambuco:CD5AF2E8-ACBE-4253-83F0-FB69D7D910A5,,,
KuririnFaminto,,,,,,"Mewtwo
Young Link"
Kuro,,,pernambuco:14909648-9873-4C5D-9F91-C7F7C7ADEFC7,,,
Kurobo,,MS,"ligamscg:C94ABAC0-0F5A-4769-AC98-66C18C7B34BF
prbth:5EB3E92F-ACA2-4289-9358-E005F09C2A7A",,https://twitter.com/Folumpe,"Greninja
Byleth
Lucina
Bowser"
KVB0,,,homeonline:09F3DD53-9307-4EA2-B7BE-81B0C51CA891,,,
Kvbo,,,"teamdashsp:65578819-694D-4394-AEE0-1DDA0000DDE5
prbth:08D47FEF-5022-40AE-9C2D-59314B7A6177",,,
Kydoom,,,"homeonline:CA7C7288-1669-422E-9F0F-E5DFD25D2D6D
teamdashsp:3727DF00-2F53-430A-9EE6-FAB81475E578
prbth:E3B94A52-341B-4106-BC27-084547720A41",,https://twitter.com/Kydrugz,"Chrom
Palutena"
Kyonne,,,"pernambuco:B3DC6C47-D0E3-4554-8561-B01710F365D9
prbth:9379E30C-6C1B-4B5E-B0AD-11B84BD046BC",,,Lucina
LadySander,U7,MG,"homeonline:AADAB5FC-7BF2-4B8A-A7D5-7294F2E0E841
liga_ultra_arcade_s1:F365BBE0-3744-42FC-B38B-63F2A8541EE0
pernambuco:FC792003-17E2-475A-B7E2-D1169E3143D5
ssbudf:70396179-CE2E-4176-B3F3-F0C25DF52FF5
prbth:ABC7A0DE-DC4F-477D-BAAC-D9951DA6ED46",Ana Sander,https://twitter.com/ladysander,Ganondorf
Laguna,,,,,,Link
Lakes,,,homeonline:8F9143CF-6649-47F7-81BC-699C5615C2E0,,,
Landin,,SP,"teamdashsp:9E9E3DD9-66A2-4091-A446-44842F836222
prbth:BEEB5F45-399F-4A68-927F-FFA76FC627F8",Matheus Libardi,,Young Link
Landochat,,,homeonline:30237E8E-7E76-4A06-B975-D81FFF9F78DA,,,
LápisBranco,,,homeonline:3FD5FC06-DC97-4FA7-9539-57A160426AE7,,,
Laserotto,,,pernambuco:6FD4405F-BA1E-4A34-BAA6-F9DF34EB6A8F,,,"Shulk
Wolf"
Lastra,,SP,"teamdashsp:F9B2C0B1-5C3B-447C-9734-DF08DAA09BF3
prbth:AC1C3629-1FFF-43E1-BC76-B0ECF4DCDF34",,,Wii Fit Trainer
LCS,,,smashrj:23605889-C810-471A-92DC-F2176DA5E6FF,,,
Leaf,,,sucepr:D2DCA997-716B-4185-ADEA-C33E59D6BB80,,https://twitter.com/Leaf91589165,Samus
